	0
SCNN1G	0.05640208862428766
MATK	0.05639682045429094
BRCA2	0.05634514004975511
KCNIP1	0.05631308209860083
FAM81B	0.05626370201007324
SLC6A11	0.05623190504294487
DCLK1	0.05622906538041036
FRZB	0.05622278543902179
TCP11	0.05617435868460691
OSR1	0.05608335748256242
ATP6V1C2	0.056048885790568596
ASF1B	0.0560351673036544
TNFAIP8	0.05602288887439532
ATF3	0.0560111865013169
CA2	0.05596154366622368
SNTG2	0.05595833572397764
ITIH1	0.05593184599886513
DPYSL5	0.05589628954087478
OMG	0.05586215339692709
CYP1A1	0.055851941741642104
HMHB1	0.055834928317469036
GKN1	0.055809935278511545
ANLN	0.055785033601610474
PAX9	0.05574156153096741
NMUR2	0.05572291754456903
CDH16	0.055711059114194376
FCGR3A	0.05568878459061436
HOXD10	0.055659485156778335
CRH	0.05563392770889863
DGKA	0.0555932681652835
KRT33B	0.055560719492159336
CDH8	0.05555802260151649
PDIA2	0.055555927508372
CCNE2	0.05554464963372396
PEPD	0.055501776658378625
CD1A	0.05530147155105054
PF4	0.0552497948037484
S100A11	0.05524916425023651
KIF18A	0.055221202704546536
CCNE1	0.055219178625717874
GRIA2	0.05519727533248703
CDCA5	0.05517312327891638
HLA-DQA1	0.055147551754690945
ARHGAP45	0.0550161435740187
DLX2	0.054943910271016555
AVPR2	0.05494147853559504
SCTR	0.054907370257079965
CCKBR	0.05487001936481672
KRT19	0.05486241271601446
MUC1	0.05485356133896008
PHGDH	0.05484907849759387
SVEP1	0.05483502237441918
POLQ	0.054832123788617446
RAD21L1	0.05481196652192964
GALNTL5	0.05480928182044057
MEOX2	0.05480531802147878
ALDH3A1	0.05473831446195613
ADRB1	0.05472414004065147
TAS2R3	0.054665464609794635
LDB3	0.05465883820098333
LRRK2	0.054493334023962406
ENO3	0.05434038886867554
MMP26	0.05425661634255737
MYLK	0.05424226055329166
S1PR1	0.05423881254172466
DYNC2LI1	0.054226734204026524
NTNG1	0.054178875593774725
BAX	0.0541622642086522
FZD1	0.05412590990382052
CRMP1	0.05410055449942159
EHD3	0.05406445913952032
C2orf83	0.054058429716410436
COL14A1	0.05405497881148885
PRLR	0.054012257433644
CALB1	0.05400031093425486
TNNT1	0.05397959624403661
CHRNB2	0.05392300540496213
TYMP	0.053921599288704616
SULT2A1	0.05391953982983212
PCSK4	0.05390128741659465
CXCL13	0.05385968342908825
PCDH11X	0.05382165496926867
CSF3R	0.05380557857014818
HPX	0.05379428383357354
CSF2RA	0.05377000065670797
GUCA1A	0.05368657936839914
TYRO3	0.053667651800343705
ZNF648	0.05366519845129479
LYPD6	0.05361109411482722
MTTP	0.05356359080860777
CDSN	0.053553234327894626
FBXO40	0.053493347046813945
APLNR	0.05347435923814002
NUF2	0.05347093819519191
PCK2	0.053469628229963824
HADH	0.05345376084282692
ADRA2C	0.05334490739460875
DCC	0.053336628010808754
GALNT3	0.0532534347862765
SGK2	0.05324507204663068
SLC15A3	0.05323250322878317
SHCBP1L	0.05321142464974172
KCNB2	0.053202185775195844
PCSK1	0.05320206356355879
SLC22A1	0.05319764405104695
TEKT4	0.05319593948249825
NPHS1	0.05318261680453067
SLC4A1	0.05316339617916698
TNNI1	0.0531575982454697
GJB5	0.05310168260500375
DLEC1	0.05304595508938352
STIL	0.05302049287091117
CLEC4M	0.053019407189334976
ZIC3	0.05300253189079892
COL17A1	0.05299722663863615
C2orf78	0.0529681847460537
RCN1	0.05296663671988849
CHRNA2	0.05287583279995948
NTN3	0.052840185738623015
CD93	0.05283753745731441
ELSPBP1	0.052771022354030396
F2R	0.05269713064576802
COLEC11	0.052685409503411
HTR7	0.05261768837129978
KRT33A	0.052574786908620136
RGS6	0.05253220929361819
NCAN	0.052397270643826134
ADAM11	0.052383794667040656
ADRA1B	0.05236058616707344
WT1	0.05235905865734532
FGF5	0.05232622228190703
EML6	0.052283580440024555
PLK2	0.052176884229574554
KCNJ4	0.052173173891317454
AQP9	0.052127698584307845
NOS2	0.0519875719835821
CELF3	0.05197144447406742
PPM1K	0.051969320957790964
IGF2BP3	0.051966828451504604
AOX1	0.05195592816467245
CENPH	0.05191954425686498
FOXI1	0.051907956932897924
FGF21	0.05186522715036838
SRPX	0.05184902138766301
RBP4	0.05180237985296027
DOC2B	0.05178458113150476
XPNPEP2	0.05177979441300561
ACOT7	0.05167017070223189
ADGRA2	0.05158836013096241
UPK2	0.05154592041705347
STX1A	0.051536303092660427
RYR3	0.05152271024122505
SARDH	0.05148235811285052
CGREF1	0.05141642447146271
LPL	0.05135103845311003
WFDC2	0.051209741077934405
TNFAIP2	0.051207705885687085
NAA11	0.051183924285861306
EVI2B	0.05115033955649198
PROM2	0.05113977574854385
CA12	0.05109913391978124
PRSS37	0.051085361107858315
TEF	0.05108141335864143
SIRPA	0.05108118859439152
TCF23	0.05102761177272851
ZNF692	0.05101474078285811
CENPM	0.05101139955452816
ADD2	0.05096887310567216
ACADM	0.05093646585518156
VDR	0.050914727649687075
FBP1	0.050885611807632826
CPLX2	0.05082288588909666
AVPR1A	0.05081510955973619
SLC22A7	0.050812656555560644
GAST	0.05079332344893767
SOX30	0.050749214157754935
TMEM178A	0.05074626084894024
GYPB	0.05067419096015637
FNDC4	0.050672168118224656
KIF18B	0.05060257561646007
HSF4	0.05058510747129082
DDX11	0.050536336713202026
VIP	0.05049616061257389
MYO16	0.05042457501318555
ATP1A4	0.05039981260041447
CDKN1C	0.050392005045236325
OR1F1	0.050378098471142496
LRRC3	0.050350669474684515
ISG20	0.0503046749620228
PLN	0.050268387960544475
NOCT	0.050261994036859894
ASB9	0.050258038590013404
DYDC1	0.050253976841841026
NEDD4L	0.05022490842962499
CRYAB	0.05017659826233317
CCR3	0.05016958826514618
CD68	0.05007196450390387
ERCC6L	0.05004463551938499
REN	0.050031640473498125
CTNNAL1	0.05001001283554686
TFAP2A	0.050008119692859336
IGSF6	0.04998131070657568
LRRN2	0.04997963297558146
ANK1	0.049954780337714964
CXCL5	0.04994201379084871
MVP	0.04992458000781461
SAA1	0.04991138528796222
GALM	0.049894803197023364
TLX1	0.04982506407693569
SRD5A2	0.04980917092886121
GPD1	0.049793643743288644
MMP12	0.049779094952446916
RPS19	0.04976986565311808
CA9	0.049741807661444315
CYP8B1	0.049740933977442316
WNT7B	0.04973885130130564
LRRTM2	0.04973034062828189
OPCML	0.04968916615412034
RXRA	0.04966071475212173
IDO1	0.04963311027156959
SHANK1	0.049594356184923576
SH3GL3	0.04956356046868324
CAV3	0.04953894728176803
KCNH2	0.04951381881444904
TRABD2A	0.04949468522569982
IL9	0.0494718978327816
NOTCH4	0.04944221008511242
CORO1C	0.04944055462415384
OMD	0.049417643405277004
KAT2B	0.04938755141014327
CCL11	0.04936159116397764
HOXD3	0.04935704611641189
REG3G	0.04934160747986099
HTR3B	0.04931724363008941
ITPRIPL1	0.0493082052026486
KRTAP5-1	0.04926275123438557
ASTL	0.04913381717594424
FST	0.049121099423013
CTNNA3	0.049106180151107334
SLAMF8	0.04910480821113295
CELSR3	0.04909668500531261
SASH3	0.04900324788150915
PCK1	0.048964252633711965
YBX2	0.048944948258992864
ADORA2A	0.04890952703021395
TRIM31	0.04888268816519572
CENPU	0.04888028937944119
TRIB3	0.048858559434488094
NTN1	0.048839580814233376
RAP1GAP	0.048838008291697675
LPAR6	0.04882603416626313
GPSM3	0.048795274609969394
CENPK	0.048793659576494446
AKR1D1	0.04877054728233788
RAD51AP2	0.04875885648393342
PYCARD	0.048738225483848194
HCRTR1	0.048725850155940144
GPR183	0.048723003473562426
POU5F1	0.04871166215172228
CSTA	0.04868840428268822
STON1	0.04868176769650578
GPNMB	0.048646843965790956
ADA	0.04863099018760002
ORC6	0.048628722322234245
CACNA1H	0.0486152277804444
CYBB	0.04860536687582197
FADS3	0.04858370935588732
CTSG	0.04854682228878911
PAH	0.04853192466131431
NEIL3	0.04851020901475102
RIN1	0.048479620731360355
KRT40	0.048475200329190525
P2RX2	0.04840774842515548
SOX1	0.04840486151565588
VIT	0.04838868070006166
CD63	0.0483851282762861
RNASE2	0.04836830487726584
LAMA2	0.048343869490520046
KRT8	0.04824188337957006
RUNX1T1	0.048208340979735156
PLEKHH2	0.048175741013531455
FGF17	0.04816596163690372
HLA-F	0.04814429871401574
MUC6	0.04813790105206095
HOXD9	0.048127495019379775
GMIP	0.04812714786008379
EEF1A2	0.048125384819004864
DEPDC1	0.04811160342742645
NTS	0.04811093048968212
SYTL1	0.0480915981873075
GJD2	0.048075502187838653
GABRR1	0.04806010130055847
RAD51AP1	0.047953087053033236
SMARCA2	0.04792990895615286
TNFAIP6	0.047921652074219105
EPHA7	0.047838478148731246
C6	0.04783143872271768
MUC16	0.04779000948057853
PAEP	0.04778734219028519
CCKAR	0.04771616854474783
CD33	0.04769821497648386
CAPZA3	0.04767509043405369
JUNB	0.047625748877658955
PGR	0.047477796615174414
RNF133	0.047476120647546236
ITPR1	0.04746695357406815
KLK6	0.04743238543584909
PTPN22	0.0473330857429058
SELENBP1	0.04733189409006883
CCL21	0.04730800330022714
TIMD4	0.04718001292111259
CYP4F2	0.047137629324092684
SNAP91	0.047097134429758936
SKA3	0.04702554426574634
HSD3B2	0.04698698599996283
F10	0.04695481895263649
MCM10	0.046933576812228865
GAD1	0.046896220262204864
TLX3	0.04689330149073233
HTR1D	0.04689027479912029
PTGIR	0.0467944845206939
SLC6A19	0.046785411473984025
ECM2	0.04677543369896927
ZNF280A	0.04674607222205614
TRPA1	0.04672590195530343
E2F2	0.0467105222524881
GIPR	0.04669637572660292
TG	0.04667574810806618
PNP	0.04665490719932462
MND1	0.04664698337060115
KCNA10	0.04661771752707389
MEIS2	0.04661655661894321
DLGAP2	0.04658633143636367
TMPRSS2	0.0465528737009393
SERPINA5	0.04651711092529674
CHRM5	0.04648027452813378
DHH	0.04644121532126062
MAP4K1	0.046405785509566845
BCAM	0.046400138348920934
CYB5A	0.04634487185529562
LIPC	0.04629629852754293
CDKN2A	0.046291979573430675
VSIG4	0.046279044002207656
HCRTR2	0.04624760597486664
KRT9	0.046193531252464344
CTSC	0.0461613022767059
CD180	0.04613423503807256
DPT	0.04608307581200921
ALPL	0.04606903345442994
PC	0.046028805832315674
GNA14	0.04601454138216629
RUNDC3A	0.04600971750533522
TRAIP	0.046008511287306056
RBFOX1	0.04588810714734194
FABP6	0.04587073777368599
GUCA2B	0.045805160610145244
CCND2	0.04578478653728642
SLC4A4	0.04571980736738791
CGA	0.04569956388977777
IL11	0.045694760823619486
NUDT1	0.045681400729989566
DYNC1I1	0.04566769135445093
PLA2G7	0.045652922507822165
PMCH	0.04564846134690166
LILRB2	0.04564092173399955
CYFIP2	0.04562328042530326
GABRA2	0.045516103785646
KLK1	0.04548108052077451
CLDN5	0.04542456600194503
CDCA7	0.04540820930094531
PDGFA	0.045356739203039016
DHRS4	0.045332074590244076
HP	0.04532560171828639
AQP6	0.04526271533589274
LYPD3	0.04520681726999209
APOC2	0.04519997706540822
FOXE1	0.04516158703005426
DDC	0.04507152109527036
CDCA2	0.045000023071289454
CKAP2L	0.04498895164375374
RAB25	0.04496395609947967
DNAI1	0.04493842428388737
TRPM2	0.04492684938792869
BDKRB2	0.04489491609656781
BRDT	0.044885046038994854
IRX2	0.04486153267627493
TAS2R4	0.044810550765224284
SNAI2	0.044767767378619525
ARHGEF15	0.044735795470696046
PYGL	0.044721182515709425
MAS1	0.04470384900279632
SOCS1	0.04468401476005991
LDHC	0.044679004396441714
ASB10	0.044665344690432825
ALX3	0.044611580184484176
AQP7	0.04458248107931301
HECW1	0.04449622056251075
PILRA	0.04448730725579843
BIRC7	0.04446770045618131
PYGM	0.044450349479700633
TKT	0.044375229978310934
BRSK2	0.04433481302471189
PIMREG	0.04431474954908418
SPARCL1	0.04430040109185938
ADAMTSL4	0.04426746355942755
SEM1	0.0442200180114929
PCSK2	0.04421395062552167
TKTL2	0.04418769896752554
DIRAS2	0.04414524253790845
MS4A4A	0.044121722928404855
RRH	0.044109519374390026
ZNF536	0.04410627060895656
TP73	0.04410304431382029
PRKN	0.04406260841357504
ACADSB	0.044046437872847684
MS4A6A	0.04403219362240808
WNT3A	0.044024479720575146
PLA2G2D	0.044008524220511346
SIGLEC1	0.04399961673058378
PAPPA2	0.04398355381607282
ALX1	0.04397718951832674
GABRB1	0.04395917848114268
SKA1	0.04395315328366645
HOXC11	0.04393922294413406
LTB4R	0.043922934062376275
E2F8	0.04389403370622573
KCNJ9	0.043859503374828454
THEG	0.043850771069230236
MTFR2	0.04378027661256764
ACKR2	0.04377049260012284
KRT18	0.04360678105523229
ATP1B2	0.043603371732356865
LIPE	0.043572552637805725
GUCY2D	0.04355016171244852
GALNT15	0.043536946630832005
NRXN3	0.043460871813540594
GDNF	0.043431578242654575
CHTF18	0.043429512653067125
TSNAXIP1	0.04319522853960146
USP2	0.04314978150330392
MCHR1	0.04310162946342107
ANKRD46	0.0430871690120936
FAIM2	0.04307253986018902
SPC24	0.043040621972678494
IL5RA	0.04301493823523852
KCTD19	0.0430037106808969
APOC1	0.04300043017626913
MARCO	0.042985730576382906
CD84	0.04297904406136479
CNN1	0.0429412996086839
LIPA	0.04293888596377809
HTR2C	0.042918835017111454
EGFL7	0.04290821287225387
FAT2	0.04290773402092742
OASL	0.04288670245699176
PSMB8	0.04287198477507783
RAMP2	0.042861548124041304
FXYD5	0.042828192343232416
CYP3A7	0.04279129243216423
F12	0.04278218194539365
CCT8L2	0.042778000940085485
C4BPA	0.04276435824251439
HMGA2	0.04274421967816513
DRC7	0.04272623385615878
PSMB10	0.042712456290718855
C16orf89	0.04269933304686458
LMO1	0.04266674297630507
AGMAT	0.04265891131655324
SPC25	0.04265286972345986
BTK	0.042610971365323595
GALNT5	0.04252559365505946
PPP1R36	0.04251873104273796
KCNJ1	0.04247498273805595
FBLN2	0.042462425219547024
HIF3A	0.04242802228910309
CLCA2	0.04242182222986104
FUT1	0.042416060479497746
SEZ6L	0.04236970930261375
CDK5R1	0.04236834741851028
FMO3	0.04236664131714619
LIMS2	0.04236118695722322
GCH1	0.04236052415017393
KRT15	0.0423287441030914
GGH	0.04232335199290658
GDPD2	0.04224660653890561
FOLH1	0.042227599692010294
CNGA3	0.04222192463798006
KRT32	0.04221802635662747
EMP1	0.04220692370659474
ADRA2A	0.04218472682774678
C4orf17	0.04217344759101069
PLOD3	0.04216676719113918
ANGPT1	0.04216367725401911
BTG4	0.042126474457259803
TUBA3C	0.04201261273960028
SLC18A3	0.04199891214818886
CDH6	0.04199481907292869
CYP21A2	0.04197321788308268
CACNA2D2	0.04187328239224787
GAS6	0.04182599840690026
MUC17	0.041742077082820246
GM2A	0.041738412287031415
SPINK1	0.041704395950885584
PRSS22	0.04169932082946732
KCNS1	0.04166699155759276
OGN	0.04160685407433065
CHP2	0.04157425502935088
HS3ST2	0.04151994474730864
PRDM12	0.04136955331634543
SELE	0.04135599053382435
SLPI	0.04134307424324148
RELN	0.04134129650772254
SLCO1B1	0.04130585938994849
IGFBP6	0.04128802670054376
EVI2A	0.041264009251402826
LGR5	0.04125994131479056
SLC15A1	0.04123106288011791
KCNJ10	0.04122837524609922
TACR3	0.04120940996060872
SEMA6D	0.041166820097571874
PPP1R16B	0.041151961170289866
KNL1	0.04113836464494828
PCBP3	0.041133507922829486
ATP6V1A	0.04111430141818435
MBL2	0.04104746293106699
LDLR	0.041027737342684806
ENO2	0.04100480466405374
CNTN1	0.0409961801159836
VIPR2	0.04096986032285899
CILP	0.040964218142575344
THRB	0.040918932614943004
CFHR4	0.04091863771948495
FGG	0.04089451929286068
DONSON	0.04088078792325183
PLPPR4	0.040833971629855415
KLK14	0.04075308809157245
MFAP4	0.04074812813517571
TNFRSF14	0.04073017173974376
CASZ1	0.040727868798066245
PTGS1	0.04070108312356142
BHMT	0.040647734786179286
CEL	0.040647639840462914
CENPI	0.04064745600299634
PIDD1	0.04062258059231868
DPP6	0.04057386347389915
PSG6	0.040557163281757846
SAA4	0.040553370934250765
GLI2	0.04053876621800715
GZMH	0.04053659929062071
NEFL	0.04053635605946271
BMP3	0.04044217505095028
OR2H2	0.04038114455702001
LTBP4	0.040349431378593835
TRPC3	0.040334801991849696
CRISP2	0.040205525828821496
CYP19A1	0.04014748232583329
GNRH1	0.04014559361369654
PRODH	0.04014337314413185
FAM107A	0.040139715514341125
DNMT3B	0.040131945419782405
FBLN5	0.04010556545404725
THBS3	0.04008235537635966
LPAR5	0.040068379965200615
CXCL6	0.03995855675239698
PTGDS	0.0399573946420218
UGT2B7	0.03994058245715971
EFNA2	0.039896211760953156
RIMS2	0.039857635013816534
SCNN1B	0.039799132147532154
ROBO4	0.039761759380921816
PAK5	0.039751694409284555
IRF6	0.03972190985582115
NOVA2	0.039682549657890885
ASB5	0.039658847149099244
CD83	0.03965394333042711
BMPR1B	0.03965263988808528
ALOX5	0.03963782536213783
MORN5	0.039593069107633216
COL4A5	0.03956229761852631
SQOR	0.039544724569698146
BMP6	0.039540147621098615
INHBE	0.039519617072995054
OAS1	0.03951641829792991
MLKL	0.03950473995816327
HAS3	0.03949548125920932
IKBKE	0.03947619590580101
SIGLEC6	0.03946545946802046
F2RL3	0.03946262234414014
RGS1	0.03945253785467903
TAL1	0.0393623822482325
GC	0.03930503147605245
CFD	0.039303225684903624
HSD17B3	0.0393004763323842
FABP4	0.03927811324477746
CADM3	0.03925668825045159
SLC23A1	0.039233911956661774
SPATA46	0.03918071926967847
SLC5A7	0.03917008051221153
KCNE1	0.03910069751935565
CRYL1	0.03909766900833579
GSS	0.0390676127745109
GALNT18	0.03905342775981511
CLEC4A	0.03904108646372157
CD22	0.03894079522290913
FAM83D	0.03893880155414737
TRADD	0.038898542341829795
PCDH7	0.03887710894336639
HAVCR2	0.038852478658567856
KRT7	0.03884115035282465
MUC15	0.03879690546327646
SLC13A3	0.03872585848247953
NQO1	0.038722051775809826
TGM2	0.038703719378144194
PSG3	0.0386165538457321
AKR1B10	0.038581305327048995
FHL1	0.03852086219534932
TRPM3	0.03851211664465962
MYOZ3	0.03848164746275614
BRSK1	0.03844249111945225
ECI2	0.03842934941227695
ADAM18	0.038396484408742326
GHR	0.038367522972635716
SCN2B	0.03836409347140868
GRIA4	0.03835441119216415
GREM1	0.03834644299632705
FAM153A	0.0383332492133884
LCN1	0.03829022826281405
CYP4A22	0.038282433645032074
MUC2	0.0382704474706726
SLC26A1	0.03825048887962081
SLC27A2	0.03822002192027021
GSTA1	0.03821454105604547
CLEC2D	0.03810480824091603
LMOD1	0.038013885062054
SHC3	0.037940347028063974
RPS6KA6	0.03792232074264313
MMP8	0.03791601568731213
SEC14L5	0.03791073435068014
GABRP	0.037850779643163156
MS4A1	0.03783039990684001
SPON1	0.03782709174111971
TGFBR2	0.03778893426446162
S100A2	0.03775960840145686
LRGUK	0.037733946338419644
CCNL2	0.037714927581556486
CHGA	0.0376935213377474
TNFRSF10C	0.03766388340635684
SMPDL3B	0.037625153015803374
RPL36A	0.03758670786121934
SIGLEC9	0.03756452236827096
GADD45B	0.037504335384426254
BBC3	0.03747777021978825
PTGER4	0.037475560468328194
TRPC6	0.03746446319631147
EFCC1	0.03740398912831967
ADGRF5	0.0373802600275027
AZGP1	0.037373501398270725
TMPRSS4	0.037373025948916554
RGS20	0.03731130580712992
IL32	0.03727305684579941
KLK7	0.03727229129641353
ABCA4	0.03726936871139532
MST1R	0.037243820014963694
HMGCR	0.0371983017388513
EHF	0.03717366212797022
TNFRSF12A	0.037129251427687734
SDS	0.03709028185868451
DLX1	0.037076988262286836
PCDH11Y	0.03707667139712125
SPINK7	0.03703675043438456
HOXA1	0.03700187612064671
TTLL2	0.03698811499927609
KCNK10	0.036970282880752894
OSM	0.0369677603013174
AK4	0.03696196403023294
LGI1	0.03695615253655731
CACNB4	0.03692841791954398
HOXC13	0.036921836250845
C5orf47	0.036899689048802746
ZNF835	0.03689798763674924
PCDH12	0.03684955765899409
CDC20B	0.03683661553205372
CALML5	0.0368322101627024
LHX2	0.03676820177484089
ENPEP	0.03673632080642198
NKX2-8	0.036717177413423875
FOXD3	0.03671598990156214
ATP1A3	0.03668076867223138
AFM	0.036646648521734895
RGS19	0.03664278963066303
ABCA3	0.036626286080791215
TNFSF13B	0.036614027627359595
FOXG1	0.03658671093196995
PSAT1	0.036579526973583125
GPM6A	0.03652369501857783
SLC26A4	0.03650972452930586
MXD3	0.03650688272061493
AGXT2	0.0364839461262633
IRX5	0.03646202972990816
LRIT2	0.036400179396688916
GPR4	0.036369615608380076
C1QC	0.03636544525669622
UTRN	0.036309870868382804
PKNOX2	0.036307289944484955
CDCA3	0.036296917885021436
CD72	0.03628298450073423
GABRB3	0.03627267662550731
DPYSL4	0.03627160479459331
PLA2G4A	0.03624313769002076
CD1D	0.036232910459626545
EPYC	0.03621265767381618
SGO1	0.03618676433671742
NKX2-2	0.0361394517770472
VNN2	0.036100744597660786
PPFIA2	0.036090519878756444
INSL3	0.03608902417940766
TNNC1	0.03607781497594769
MS4A6E	0.03607772712589358
DUSP13	0.03605724004974545
TNFRSF9	0.03597163200909733
SLC7A8	0.03592680072706622
CCNO	0.03590229129042913
HDC	0.035891336068981226
NOX4	0.03588255186741888
ENTPD3	0.035837706231448864
TNFRSF10B	0.03583735457905856
SSTR1	0.03582313890931375
PIK3R2	0.035807460515637234
RGS14	0.035796056307871
MEP1A	0.0357557780289022
ASB11	0.03573394681258
E2F7	0.035719228908776726
ASZ1	0.03570050510165647
STX1B	0.03567506547802872
DBT	0.035661048905058564
FXYD1	0.035627170094963016
C7	0.03560129655961017
AQP3	0.03558183849022314
ZNF273	0.0355715993858045
NR4A3	0.035568478283235005
TYRP1	0.03555472210580272
UPK1B	0.0355504514405019
COX6B2	0.03552634848889099
FGF10	0.0355041553245625
DLL1	0.035495872819524696
DNAH3	0.035493762484818586
IL12RB1	0.035484195018090976
KL	0.03544492578094823
BATF	0.035442538670769484
FLRT1	0.03539992262519347
SEMA6A	0.03536041024974272
ITGA8	0.035360237561620815
EBF1	0.0353579260554446
ALX4	0.035345298868366674
RAB31	0.035344747964898934
SYNPO	0.03532558226305277
CYP3A5	0.035320729996443936
EREG	0.03526693807938257
GRIA3	0.035255376603204776
ASPN	0.035245662698109075
DBH	0.03523636715038104
EIF4EBP1	0.03520523444578711
MYH15	0.035204577936963403
RNF151	0.03514216904545174
ERMP1	0.03513783736060597
ASNS	0.03513671944047287
APLP1	0.03508418522217045
HAS2	0.035057663524390506
DGKI	0.03504329221048544
DUSP4	0.03501231351672071
MYH13	0.03497302282951861
PON3	0.03496220345249638
GSG1	0.03495666588578146
TICRR	0.03492275164014225
POLR2J	0.03490783568225704
IL1R2	0.034879916251336
CIDEC	0.03483540176628545
NR4A1	0.034815807649573406
TAPBP	0.03477583549327832
POU4F1	0.0347702127589917
WSCD2	0.034750449880558684
CD248	0.03473784818170219
ATP8B3	0.03469474878913722
AGRP	0.034687869327491905
MAD1L1	0.03468778612251499
GPR150	0.03463840764655164
GSTA3	0.034635806344925774
CXCL16	0.034599409717895456
IRGC	0.034597959662083344
ITPR2	0.03459766531140702
MUC12	0.03456580638084701
PITPNM3	0.03456319831761453
PLTP	0.03456051892984094
HAUS7	0.03454010543957254
CMA1	0.03452021883593127
ALAS2	0.03451445395956978
CLSPN	0.0344615700907624
ADD3	0.03445309062682735
CENPW	0.034452490439575406
CALCRL	0.03440237008794379
AP1M2	0.03436322367540594
PACRG	0.03435908053398535
LILRB1	0.03431738866427538
ACSM1	0.034317282786580625
GGT5	0.03431702947795354
RXRG	0.03428111627357085
SLC28A2	0.03428095213776453
PCDH15	0.03423954059450955
DCHS1	0.03416571300158883
IRX3	0.03415181377245934
SLC7A11	0.03414662216586027
LDB2	0.034131657044714235
PDE10A	0.03411459917160477
DOK3	0.03406333336436585
TBX1	0.03404065524212496
FABP7	0.03395611652824888
GPR37L1	0.033942788593739046
TRPV4	0.033929612332526934
PRTN3	0.033909500178683924
INPP5J	0.033905734456210396
COL11A1	0.033892333446722475
FANCD2OS	0.03386516487574554
DDR2	0.03385655927383402
HOXA3	0.03381561143344818
CCL23	0.03380367362155271
YBX3	0.033789242742125955
RLBP1	0.033762419420694335
HSPB6	0.03375154550137201
LAMA3	0.03372992933664078
C11orf16	0.03370860150268595
TEKT3	0.03370049381057623
FLRT2	0.03368778366066246
KLHL13	0.033662767944304006
C20orf141	0.03365897075540429
EGR3	0.03364898353451411
PSG9	0.03364828477691308
KHDRBS2	0.03363652993405667
RHOBTB3	0.0335972465993826
EGLN3	0.033595902774380924
RNASET2	0.03357927258315043
ST8SIA4	0.033568932479474796
EPHX2	0.033544245506973956
PTPRU	0.03353541172657025
FAT4	0.033494273608276746
NPHS2	0.03347737424461911
ORM2	0.033435812073242005
SORL1	0.0334300462635685
ZNF44	0.03342886730804061
SNCAIP	0.03337807231534963
MYBL1	0.0333418577274616
HRC	0.03332976493025188
PEG3	0.033324742600517106
TXNRD1	0.03331854521801615
LAT	0.03327597666067124
ADAM8	0.03325001514414593
NFASC	0.03324622114923947
HPGDS	0.03323906508829808
HPR	0.033206966127129235
PITX1	0.03316902543193461
LPA	0.03316356204452793
ZP2	0.03314100909954784
NGB	0.03311757880069321
DNM3	0.03300410783243331
ITGA1	0.033002996257233866
DNAH2	0.03299594973174057
IRF5	0.03299556509770316
FGF20	0.03293620230511773
TREH	0.032926102772892034
APOL3	0.032923974416877666
SIM2	0.032922580071491195
DDN	0.03288962086099087
SLC17A2	0.032874344063830815
DLL3	0.03287266057201304
KLRD1	0.03286185454391057
SLC43A1	0.03286126144595034
HIBCH	0.03285837134613393
CASQ2	0.03285817221814151
LPXN	0.032844363252203135
DYRK2	0.03283583315786185
C6orf15	0.03276461868953529
LCAT	0.03271886124364013
CHRNA1	0.03270741539981945
TNXB	0.03270209077469792
CADM1	0.032690766196492645
SPAG8	0.03267736489249024
SCGN	0.032649470307463256
OVOL1	0.03253934739480554
SPTBN2	0.032536379778390134
EDDM3A	0.03252035013939667
JPH2	0.03251805778369017
CYP7A1	0.03249677926730662
ATG16L2	0.03244306409681526
KCNC2	0.032408502008989176
SYCE3	0.03238503144611086
PROZ	0.03228795974541297
GFI1	0.03226628112109648
SP4	0.0322650826781723
SLC9A2	0.03224950426072077
JAML	0.03218936264783632
CSN3	0.03216341837355223
ZNF233	0.03215569656038985
RDH5	0.03211140431139203
PTPRB	0.03210113264318215
KLHL32	0.032072660133440546
NPY1R	0.032035670878005636
CD302	0.03203442964893722
LILRB3	0.032019765948422804
IQGAP2	0.0320030772863139
OXTR	0.03198700004266857
EHD2	0.031956770554519114
COLEC10	0.03192068552424494
GAS1	0.031883628088942725
UTS2	0.03186899846655238
EPS8L3	0.03181465214165817
NR2F1	0.03179700591315172
CBARP	0.031789337399448
RRAD	0.03176925231140939
KRT34	0.031762479199758255
SLC6A18	0.031748712735218294
PVALB	0.031742873348065005
PMP2	0.031736848353101636
RORB	0.03171950015549735
ITGB8	0.031719483027197494
MGAT4B	0.031719450504350495
DDX25	0.031710664224059104
CHRNA6	0.03169764992060251
WDR27	0.03167199451687435
MYO1F	0.03167061587933988
IFI27	0.031665741210855566
FCGR1A	0.03164686581433874
ACO1	0.031615663293969413
COL9A2	0.03158088026101405
HPGD	0.031529889287875965
NR3C2	0.031424816077566746
TUBA8	0.03140256691968029
GDF3	0.03139031754546771
OR10H1	0.031288227787992756
CDC14A	0.031266329288074705
ACY1	0.031242102339143346
DMGDH	0.0312409690439355
MSR1	0.031222006415799305
DUSP10	0.0312170221337372
KLRK1	0.03118476702771857
NBL1	0.03115834878631301
ATP2B3	0.031111438925640812
TNNI2	0.030994429983158708
MCF2	0.030985365212104467
RALYL	0.030984968825222937
PNOC	0.030968740517668583
TPSD1	0.030946645509686548
KLHL31	0.030939278299559492
NOD2	0.030929548852214942
